name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
/datum/element/poor_eyesight_correction/Attach,code/datums/elements/poor_eyesight_correction.dm,5,542950.0,0.000920,25,21858,17994,32872,4588.127632
/datum/element/proc/Attach,code/datums/elements/_element.dm,21,59352013.0,0.099321,7958,7412,1072,77815,4551.638262
/datum/element/proc/Detach,code/datums/elements/_element.dm,30,4366391.0,0.007351,663,6585,2014,29695,2308.860814
/datum/element/strippable/Attach,code/datums/elements/strippable.dm,18,20238.0,0.000032,1,18895,18895,18895,0.000000
/datum/element/suturing/Attach,code/datums/elements/suturing.dm,29,926608.0,0.001526,44,20602,17673,25458,1960.890632
/datum/element/traitbound/Attach,code/datums/elements/traitbound/_traitbound.dm,8,266064.0,0.000448,71,3747,3116,5630,637.221323
/datum/element/traitbound/gun_silenced/Attach,code/datums/elements/traitbound/gun_silenced.dm,6,522814.0,0.000880,71,7363,5771,10810,1446.936434
/datum/element/traitbound/gun_silenced/Detach,code/datums/elements/traitbound/gun_silenced.dm,16,142950.0,0.000241,33,4331,3656,5770,573.829924
/datum/element/traitbound/gun_silenced/proc/(init),<?.dm>,4294967295,1403.0,0.000003,1,1613,1613,1613,0.000000
/datum/element/yautja_tracked_item/Attach,code/datums/elements/yautja_tracked_item.dm,5,9430367.0,0.015880,332,28408,23313,57347,4396.572752
/datum/element/yautja_tracked_item/Detach,code/datums/elements/yautja_tracked_item.dm,17,296492.0,0.000497,19,15534,14597,17903,839.266545
/datum/entity/proc/sync_then,code/datums/_ndatabase/code/entity/entity.dm,80,2424338.0,0.004036,23,104224,3827,2206613,458332.396881
/datum/entity_meta/proc/on_action,code/datums/_ndatabase/code/entity/entity_meta.dm,112,311.0,0.000000,1,271,271,271,0.000000
/datum/entity_meta/proc/on_insert,code/datums/_ndatabase/code/entity/entity_meta.dm,109,1022.0,0.000002,1,922,922,922,0.000000
/datum/entity_meta/proc/unmap,code/datums/_ndatabase/code/entity/entity_meta.dm,65,4248.0,0.000007,1,4077,4077,4077,0.000000
/datum/equipment_preset/New,code/modules/gear_presets/_select_equipment.dm,58,55533861.0,0.092552,6928,7934,6082,34525,1761.345347
/datum/equipment_preset/cia/New,code/modules/gear_presets/cia.dm,18,743810.0,0.001327,48,16426,12714,29726,3232.806590
/datum/equipment_preset/cia/officer/o3/proc/(init),<?.dm>,4294967295,18063.0,0.000035,8,2609,2124,3967,647.058620
/datum/equipment_preset/cia/officer/proc/(init),<?.dm>,4294967295,18524.0,0.000033,8,2464,2123,3296,429.542448
/datum/equipment_preset/cia/proc/(init),<?.dm>,4294967295,29756.0,0.000046,8,3400,2866,4068,419.649854
/datum/equipment_preset/cia/uacqs/commissioner/proc/(init),<?.dm>,4294967295,18055.0,0.000032,8,2361,2064,2885,305.737049
/datum/equipment_preset/cia/uacqs/proc/(init),<?.dm>,4294967295,18536.0,0.000031,8,2317,1944,2896,366.066739
/datum/equipment_preset/cia/uacqs/security/proc/(init),<?.dm>,4294967295,18574.0,0.000031,8,2321,1913,3576,588.143568
/datum/equipment_preset/clf/New,code/modules/gear_presets/clf.dm,13,1346489.0,0.002401,104,13714,10660,24475,2627.267010
/datum/equipment_preset/clf/commander/New,code/modules/gear_presets/clf.dm,1035,147694.0,0.000261,8,19411,16961,24416,2235.146464
/datum/equipment_preset/clf/commander/get_antag_clothing_equipment,code/modules/gear_presets/clf.dm,1064,10199.0,0.000017,1,10059,10059,10059,0.000000
/datum/equipment_preset/clf/commander/get_antag_gear_equipment,code/modules/gear_presets/clf.dm,1109,12894.0,0.000030,1,18084,18084,18084,0.000000
/datum/equipment_preset/clf/commander/proc/(init),<?.dm>,4294967295,14967.0,0.000027,8,2016,1663,2785,416.730643
/datum/equipment_preset/clf/engineer/cia/New,code/modules/gear_presets/cia.dm,145,142345.0,0.000255,8,18965,16151,23503,2560.031724
/datum/equipment_preset/clf/engineer/cia/proc/(init),<?.dm>,4294967295,17784.0,0.000031,8,2318,2004,3035,409.157846
/datum/equipment_preset/clf/engineer/get_antag_clothing_equipment,code/modules/gear_presets/clf.dm,206,39573.0,0.000063,3,12459,12022,13074,547.800146
/datum/equipment_preset/clf/engineer/get_antag_gear_equipment,code/modules/gear_presets/clf.dm,254,25328.0,0.000059,3,11608,11021,12253,617.997977
/datum/equipment_preset/clf/engineer/hunted/proc/(init),<?.dm>,4294967295,22082.0,0.000038,8,2793,2424,3546,460.856346
/datum/equipment_preset/clf/leader/New,code/modules/gear_presets/clf.dm,623,272506.0,0.000503,16,18654,14958,27371,3676.696216
/datum/equipment_preset/clf/leader/get_antag_clothing_equipment,code/modules/gear_presets/clf.dm,660,20528.0,0.000035,2,10345,9999,10691,489.317893
/datum/equipment_preset/clf/leader/get_antag_gear_equipment,code/modules/gear_presets/clf.dm,706,26348.0,0.000063,2,18579,18274,18885,432.042822
/datum/equipment_preset/clf/leader/hunted/proc/(init),<?.dm>,4294967295,20158.0,0.000034,8,2519,2195,3426,387.521059
/datum/equipment_preset/clf/medic/get_antag_clothing_equipment,code/modules/gear_presets/clf.dm,338,12373.0,0.000021,1,12563,12563,12563,0.000000
/datum/equipment_preset/clf/medic/get_antag_gear_equipment,code/modules/gear_presets/clf.dm,388,16681.0,0.000037,1,21831,21831,21831,0.000000
/datum/equipment_preset/clf/medic/proc/(init),<?.dm>,4294967295,15439.0,0.000029,8,2130,1633,2664,393.868180
/datum/equipment_preset/clf/proc/(init),<?.dm>,4294967295,101456.0,0.000187,48,2308,1512,21761,2889.754974
/datum/equipment_preset/clf/soldier/get_antag_clothing_equipment,code/modules/gear_presets/clf.dm,90,22793.0,0.000038,2,11300,11150,11451,212.840316
/datum/equipment_preset/clf/soldier/get_antag_gear_equipment,code/modules/gear_presets/clf.dm,133,12404.0,0.000030,2,8796,8526,9067,382.545422
/datum/equipment_preset/clf/soldier/hunted/proc/(init),<?.dm>,4294967295,20608.0,0.000038,8,2801,2365,3627,483.218525
/datum/equipment_preset/clf/specialist/New,code/modules/gear_presets/clf.dm,468,268893.0,0.000507,16,18831,14898,27140,3298.988734
/datum/equipment_preset/clf/specialist/get_antag_clothing_equipment,code/modules/gear_presets/clf.dm,539,19797.0,0.000052,2,15503,9978,21029,7814.237071
/datum/equipment_preset/clf/specialist/get_antag_gear_equipment,code/modules/gear_presets/clf.dm,582,12403.0,0.000030,2,8846,8395,9297,637.810317
/datum/equipment_preset/clf/specialist/hunted/proc/(init),<?.dm>,4294967295,19937.0,0.000036,8,2690,2325,3547,498.901221
/datum/equipment_preset/cmb/New,code/modules/gear_presets/cmb.dm,14,1196726.0,0.002057,88,13881,11221,25267,2794.392316
/datum/equipment_preset/cmb/eng/proc/(init),<?.dm>,4294967295,17554.0,0.000032,8,2359,2033,3377,490.074630
/datum/equipment_preset/cmb/leader/proc/(init),<?.dm>,4294967295,43981.0,0.000074,16,2748,2324,3927,426.792143
/datum/equipment_preset/cmb/liaison/proc/(init),<?.dm>,4294967295,36787.0,0.000063,16,2328,1863,3426,449.003044
/datum/equipment_preset/cmb/med/proc/(init),<?.dm>,4294967295,16490.0,0.000029,8,2137,1994,2584,195.542834
/datum/equipment_preset/cmb/observer/proc/(init),<?.dm>,4294967295,17883.0,0.000030,8,2235,1943,3317,452.216288
/datum/equipment_preset/cmb/proc/(init),<?.dm>,4294967295,20918.0,0.000035,8,2614,2274,3316,341.029953
/datum/equipment_preset/cmb/riot/proc/(init),<?.dm>,4294967295,17803.0,0.000034,8,2523,2024,4037,780.235404
/datum/equipment_preset/cmb/spec/proc/(init),<?.dm>,4294967295,17292.0,0.000029,8,2161,1824,3306,484.797159
/datum/equipment_preset/cmb/standard/proc/(init),<?.dm>,4294967295,21442.0,0.000036,8,2655,2434,3647,409.139515
/datum/equipment_preset/colonist/doctor/proc/(init),<?.dm>,4294967295,19734.0,0.000032,8,2392,2134,3257,356.270964
/datum/equipment_preset/colonist/engineer/proc/(init),<?.dm>,4294967295,15088.0,0.000025,8,1880,1572,2614,324.969229
/datum/equipment_preset/colonist/proc/(init),<?.dm>,4294967295,20740.0,0.000031,8,2330,2094,2845,229.780952
/datum/equipment_preset/colonist/security/proc/(init),<?.dm>,4294967295,15370.0,0.000026,8,1921,1633,2906,418.164014
/datum/equipment_preset/contractor/New,code/modules/gear_presets/contractor.dm,12,966190.0,0.001683,104,9613,7694,34634,3258.680409
/datum/equipment_preset/contractor/covert/engi/proc/(init),<?.dm>,4294967295,18144.0,0.000034,8,2548,2014,4418,833.618618
/datum/equipment_preset/contractor/covert/heavy/proc/(init),<?.dm>,4294967295,17473.0,0.000028,8,2072,1804,3066,415.977506
/datum/equipment_preset/contractor/covert/leader/proc/(init),<?.dm>,4294967295,18456.0,0.000035,8,2632,2044,4058,697.558088
/datum/equipment_preset/contractor/covert/medic/proc/(init),<?.dm>,4294967295,17053.0,0.000029,8,2131,1924,3006,356.679728
/datum/equipment_preset/contractor/covert/standard/proc/(init),<?.dm>,4294967295,17585.0,0.000033,8,2418,1913,3857,771.800307
/datum/equipment_preset/contractor/duty/engi/proc/(init),<?.dm>,4294967295,17703.0,0.000033,8,2452,1924,3887,763.258709
/datum/equipment_preset/contractor/duty/heavy/proc/(init),<?.dm>,4294967295,18674.0,0.000031,8,2334,2064,3065,330.273047
/datum/equipment_preset/contractor/duty/leader/proc/(init),<?.dm>,4294967295,17752.0,0.000033,8,2442,1933,4098,735.339377
/datum/equipment_preset/contractor/duty/medic/proc/(init),<?.dm>,4294967295,17822.0,0.000030,8,2227,1993,3316,443.939829
/datum/equipment_preset/contractor/duty/standard/proc/(init),<?.dm>,4294967295,20228.0,0.000038,8,2834,2264,4479,765.423599
/datum/equipment_preset/contractor/proc/(init),<?.dm>,4294967295,56371.0,0.000093,24,2313,1813,3787,467.537722
/datum/equipment_preset/corpse/administrator/proc/(init),<?.dm>,4294967295,50724.0,0.000103,16,3839,2324,12092,2363.062307
/datum/equipment_preset/corpse/chef/proc/(init),<?.dm>,4294967295,16749.0,0.000027,8,2020,1864,2155,112.015305
/datum/equipment_preset/corpse/clf/New,code/modules/gear_presets/corpses.dm,666,190536.0,0.000316,16,11733,9959,17312,1889.032221
/datum/equipment_preset/corpse/clf/proc/(init),<?.dm>,4294967295,27782.0,0.000045,16,1686,1463,1863,112.896413
/datum/equipment_preset/corpse/doctor/proc/(init),<?.dm>,4294967295,15920.0,0.000029,8,2177,1793,3776,651.308463
/datum/equipment_preset/corpse/dutchrifle/New,code/modules/gear_presets/corpses.dm,1027,179940.0,0.000303,16,11246,9649,15208,1453.021083
/datum/equipment_preset/corpse/engineer/proc/(init),<?.dm>,4294967295,13114.0,0.000023,8,1689,1523,2665,394.839570
/datum/equipment_preset/corpse/forecon_spotter/proc/(init),<?.dm>,4294967295,20130.0,0.000032,8,2353,2184,2615,137.478830
/datum/equipment_preset/corpse/freelancer/New,code/modules/gear_presets/corpses.dm,923,181208.0,0.000305,16,11319,9868,12684,1055.191768
/datum/equipment_preset/corpse/freelancer/proc/(init),<?.dm>,4294967295,29804.0,0.000049,16,1807,1443,2225,297.472576
/datum/equipment_preset/corpse/gladiator/proc/(init),<?.dm>,4294967295,29473.0,0.000050,16,1856,1553,2485,259.798127
/datum/equipment_preset/corpse/hybrisa/medical_doctor_corpse/proc/(init),<?.dm>,4294967295,26232.0,0.000043,16,1613,1383,2244,257.677706
/datum/equipment_preset/corpse/hybrisa/nspa_constable/proc/(init),<?.dm>,4294967295,87525.0,0.000161,32,2995,2274,5090,811.722382
/datum/equipment_preset/corpse/hybrisa/scientist_xenoarchaeologist/proc/(init),<?.dm>,4294967295,28153.0,0.000048,16,1774,1312,3677,743.820005
/datum/equipment_preset/corpse/hybrisa/scientist_xenobiologist/proc/(init),<?.dm>,4294967295,24374.0,0.000041,16,1529,1363,1694,103.067615
/datum/equipment_preset/corpse/liaison/proc/(init),<?.dm>,4294967295,24965.0,0.000035,8,2631,2514,2945,154.559743
/datum/equipment_preset/corpse/manager/proc/(init),<?.dm>,4294967295,26350.0,0.000040,8,2940,2745,3146,112.086701
/datum/equipment_preset/corpse/miner/proc/(init),<?.dm>,4294967295,13535.0,0.000023,8,1691,1502,2024,165.925543
/datum/equipment_preset/corpse/pizza/New,code/modules/gear_presets/corpses.dm,1060,159540.0,0.000269,16,9971,8345,15018,1752.285441
/datum/equipment_preset/corpse/pmc/goon/kutjevo/proc/(init),<?.dm>,4294967295,23244.0,0.000035,8,2607,2233,4078,601.115748
/datum/equipment_preset/corpse/pmc/goon/lead/proc/(init),<?.dm>,4294967295,63792.0,0.000119,24,2953,2144,8015,1530.779867
/datum/equipment_preset/corpse/pmc/goon/proc/(init),<?.dm>,4294967295,30246.0,0.000052,8,3836,2946,5260,1042.621284
/datum/equipment_preset/corpse/pmc/goon/trijent/proc/(init),<?.dm>,4294967295,22552.0,0.000038,8,2819,2415,4798,805.121286
/datum/equipment_preset/corpse/pmc/hybrisa_goon/lead/proc/(init),<?.dm>,4294967295,40444.0,0.000063,16,2335,2134,2555,138.802498
/datum/equipment_preset/corpse/pmc/hybrisa_goon/proc/(init),<?.dm>,4294967295,43020.0,0.000072,16,2688,2084,4228,650.066048
/datum/equipment_preset/corpse/pmc/proc/(init),<?.dm>,4294967295,45814.0,0.000084,16,3116,2154,7564,1391.572779
/datum/equipment_preset/corpse/prison_guard/proc/(init),<?.dm>,4294967295,16462.0,0.000026,8,1962,1733,2124,132.020561
/datum/equipment_preset/corpse/proc/(init),<?.dm>,4294967295,342216.0,0.000575,216,1581,1272,3777,355.358725
/datum/equipment_preset/corpse/realpirate/proc/(init),<?.dm>,4294967295,30868.0,0.000051,16,1890,1643,2314,188.913737
/datum/equipment_preset/corpse/russian/proc/(init),<?.dm>,4294967295,15449.0,0.000025,8,1862,1583,2024,149.712582
/datum/equipment_preset/corpse/scientist/proc/(init),<?.dm>,4294967295,14678.0,0.000025,8,1841,1623,2154,160.139225
/datum/equipment_preset/corpse/security/cmb/proc/(init),<?.dm>,4294967295,15660.0,0.000025,8,1885,1713,1994,92.685336
/datum/equipment_preset/corpse/security/cmb/riot/proc/(init),<?.dm>,4294967295,14697.0,0.000025,8,1855,1583,2404,249.119306
/datum/equipment_preset/corpse/security/proc/(init),<?.dm>,4294967295,13735.0,0.000023,8,1689,1603,1763,55.790424
/datum/equipment_preset/corpse/tyrargo/us_army_medic/proc/(init),<?.dm>,4294967295,26200.0,0.000044,16,1647,1462,2435,228.591776
/datum/equipment_preset/corpse/tyrargo/us_army_trooper/proc/(init),<?.dm>,4294967295,30797.0,0.000054,16,2004,1542,3907,685.708928
/datum/equipment_preset/corpse/ua_riot/proc/(init),<?.dm>,4294967295,28330.0,0.000046,16,1700,1453,2054,173.597235
/datum/equipment_preset/corpse/upp/New,code/modules/gear_presets/corpses.dm,705,174336.0,0.000286,16,10620,9609,13124,1223.416555
/datum/equipment_preset/corpse/upp/proc/(init),<?.dm>,4294967295,27656.0,0.000049,16,1826,1382,4067,654.302020
/datum/equipment_preset/corpse/wy/manager/proc/(init),<?.dm>,4294967295,41269.0,0.000082,16,3045,2053,7674,1430.880731
/datum/equipment_preset/corpse/wysec/proc/(init),<?.dm>,4294967295,15509.0,0.000026,8,1938,1813,2124,105.285327
/datum/equipment_preset/dust_raider/engineer/proc/(init),<?.dm>,4294967295,13877.0,0.000024,8,1810,1663,1964,100.075686
/datum/equipment_preset/dust_raider/leader/proc/(init),<?.dm>,4294967295,14066.0,0.000021,8,1579,1473,1673,72.998043
/datum/equipment_preset/dust_raider/medic/proc/(init),<?.dm>,4294967295,13284.0,0.000023,8,1704,1543,2305,249.975427
/datum/equipment_preset/dust_raider/private/proc/(init),<?.dm>,4294967295,16038.0,0.000037,8,2721,1793,6472,1651.019642
/datum/equipment_preset/dust_raider/proc/(init),<?.dm>,4294967295,14956.0,0.000024,8,1807,1703,2124,140.346510
/datum/equipment_preset/dust_raider/smartgunner/proc/(init),<?.dm>,4294967295,14317.0,0.000028,8,2095,1583,3447,642.588738
/datum/equipment_preset/dust_raider/specialist/proc/(init),<?.dm>,4294967295,13014.0,0.000022,8,1626,1503,1733,71.904699
/datum/equipment_preset/dutch/New,code/modules/gear_presets/dutch.dm,13,354655.0,0.000592,40,8793,7544,11241,1051.274306
/datum/equipment_preset/dutch/arnie/proc/(init),<?.dm>,4294967295,12894.0,0.000022,8,1611,1513,1723,68.716810
/datum/equipment_preset/dutch/flamer/proc/(init),<?.dm>,4294967295,14418.0,0.000023,8,1705,1573,2115,173.117631
/datum/equipment_preset/dutch/medic/proc/(init),<?.dm>,4294967295,14067.0,0.000025,8,1822,1724,2084,126.568446
/datum/equipment_preset/dutch/minigun/proc/(init),<?.dm>,4294967295,14406.0,0.000024,8,1748,1693,1813,39.951757
/datum/equipment_preset/dutch/proc/(init),<?.dm>,4294967295,16912.0,0.000028,8,2114,1934,2444,157.072322
/datum/equipment_preset/fax_responder/clf/New,code/modules/gear_presets/fax_responders.dm,206,114545.0,0.000193,8,14361,12955,15248,1047.709474
/datum/equipment_preset/fax_responder/clf/proc/(init),<?.dm>,4294967295,20087.0,0.000034,8,2503,2264,2685,152.775746
/datum/equipment_preset/fax_responder/cmb/New,code/modules/gear_presets/fax_responders.dm,233,74960.0,0.000112,8,8315,7985,10049,704.665777
/datum/equipment_preset/fax_responder/cmb/proc/(init),<?.dm>,4294967295,22683.0,0.000037,8,2768,2585,2976,141.222722
/datum/equipment_preset/fax_responder/press/New,code/modules/gear_presets/fax_responders.dm,263,75833.0,0.000128,8,9479,8186,10279,960.998513
/datum/equipment_preset/fax_responder/press/proc/(init),<?.dm>,4294967295,20548.0,0.000034,8,2510,2274,2675,121.262996
/datum/equipment_preset/fax_responder/proc/(init),<?.dm>,4294967295,25928.0,0.000039,8,2875,2735,3196,161.644672
/datum/equipment_preset/fax_responder/twe/proc/(init),<?.dm>,4294967295,27052.0,0.000044,8,3283,3105,3547,140.729731
/datum/equipment_preset/fax_responder/upp/New,code/modules/gear_presets/fax_responders.dm,152,106680.0,0.000183,8,13585,12433,14988,1104.052988
/datum/equipment_preset/fax_responder/upp/proc/(init),<?.dm>,4294967295,28022.0,0.000047,8,3502,2965,5550,842.540207
/datum/equipment_preset/fax_responder/uscm/proc/(init),<?.dm>,4294967295,30486.0,0.000050,8,3696,3586,3827,80.360794
/datum/equipment_preset/fax_responder/uscm/provost/proc/(init),<?.dm>,4294967295,26281.0,0.000044,8,3283,3105,3517,139.270549
/datum/equipment_preset/fax_responder/wey_yu/proc/(init),<?.dm>,4294967295,26739.0,0.000051,8,3754,3045,5360,940.449209
/datum/equipment_preset/fun/hefa/proc/(init),<?.dm>,4294967295,38502.0,0.000065,16,2418,1763,4238,722.280416
/datum/equipment_preset/fun/monkey/marine/proc/(init),<?.dm>,4294967295,16021.0,0.000029,8,2158,1843,3547,568.373871
/datum/equipment_preset/fun/monkey/soldier/proc/(init),<?.dm>,4294967295,16188.0,0.000026,8,1927,1723,2214,163.438936
/datum/equipment_preset/fun/santa/New,code/modules/gear_presets/fun.dm,256,309660.0,0.000538,8,39910,36778,50194,4330.820938
/datum/equipment_preset/fun/santa/proc/(init),<?.dm>,4294967295,18709.0,0.000036,8,2671,1994,4158,916.635073
/datum/equipment_preset/fun/van_bandolier/New,code/modules/gear_presets/fun.dm,353,305851.0,0.000514,8,38142,36037,40856,1386.001082
/datum/equipment_preset/fun/van_bandolier/proc/(init),<?.dm>,4294967295,16132.0,0.000026,8,1920,1813,2114,103.353070
/datum/equipment_preset/goon/New,code/modules/gear_presets/wy_goons.dm,14,1883586.0,0.003226,152,12604,10499,32832,2589.744446
/datum/equipment_preset/goon/engineer/proc/(init),<?.dm>,4294967295,53789.0,0.000091,24,2241,1754,4058,723.520049
/datum/equipment_preset/goon/lead/New,code/modules/gear_presets/wy_goons.dm,273,686638.0,0.001148,40,17049,15098,27241,1949.571551
/datum/equipment_preset/goon/lead/hunted/proc/(init),<?.dm>,4294967295,20999.0,0.000035,8,2612,2375,2745,118.891908
/datum/equipment_preset/goon/lead/proc/(init),<?.dm>,4294967295,66395.0,0.000110,32,2039,1793,3958,372.003642
/datum/equipment_preset/goon/medic/proc/(init),<?.dm>,4294967295,49898.0,0.000084,24,2079,1794,3597,407.635707
/datum/equipment_preset/goon/proc/(init),<?.dm>,4294967295,19946.0,0.000034,8,2493,2305,3036,230.422593
/datum/equipment_preset/goon/researcher/lead/proc/(init),<?.dm>,4294967295,20370.0,0.000032,8,2408,2254,2535,91.526733
/datum/equipment_preset/goon/researcher/proc/(init),<?.dm>,4294967295,18093.0,0.000028,8,2060,1904,2204,114.738211
/datum/equipment_preset/goon/standard/hunted/proc/(init),<?.dm>,4294967295,23834.0,0.000035,8,2599,2394,3467,355.741278
/datum/equipment_preset/goon/standard/proc/(init),<?.dm>,4294967295,73066.0,0.000114,32,2112,1793,3166,328.735260
/datum/equipment_preset/other/elite_merc/New,code/modules/gear_presets/other.dm,285,454159.0,0.000740,48,9158,8066,13375,1150.394336
/datum/equipment_preset/other/elite_merc/engineer/proc/(init),<?.dm>,4294967295,13224.0,0.000022,8,1653,1533,1763,86.849624
/datum/equipment_preset/other/elite_merc/heavy/proc/(init),<?.dm>,4294967295,12693.0,0.000023,8,1676,1533,1853,126.147306
/datum/equipment_preset/other/elite_merc/leader/proc/(init),<?.dm>,4294967295,14999.0,0.000027,8,2020,1563,4078,843.319462
/datum/equipment_preset/other/elite_merc/medic/proc/(init),<?.dm>,4294967295,14456.0,0.000023,8,1672,1592,1753,52.327267
/datum/equipment_preset/other/elite_merc/standard/proc/(init),<?.dm>,4294967295,13906.0,0.000023,8,1675,1563,1824,73.704041
/datum/equipment_preset/other/freelancer/New,code/modules/gear_presets/other.dm,17,457998.0,0.000737,48,9120,7735,11101,1030.869546
/datum/equipment_preset/other/freelancer/leader/hunted/proc/(init),<?.dm>,4294967295,20620.0,0.000032,8,2350,2225,2415,69.182987
/datum/equipment_preset/other/freelancer/leader/proc/(init),<?.dm>,4294967295,16962.0,0.000029,8,2120,1984,2365,114.098955
/datum/equipment_preset/other/freelancer/medic/proc/(init),<?.dm>,4294967295,13735.0,0.000023,8,1716,1553,2213,237.013261
/datum/equipment_preset/other/freelancer/standard/hunted/proc/(init),<?.dm>,4294967295,20165.0,0.000036,8,2639,2314,3006,277.313902
/datum/equipment_preset/other/freelancer/standard/proc/(init),<?.dm>,4294967295,15049.0,0.000026,8,1907,1663,2295,186.696086
/datum/equipment_preset/other/hunted/proc/(init),<?.dm>,4294967295,21291.0,0.000037,8,2712,2204,4568,769.178504
/datum/equipment_preset/other/hunted/roman/proc/(init),<?.dm>,4294967295,60122.0,0.000101,24,2505,1984,4518,645.428540
/datum/equipment_preset/other/hunted/vietnam/proc/(init),<?.dm>,4294967295,24916.0,0.000048,8,3585,2655,8406,1956.174255
/datum/equipment_preset/other/pizza/New,code/modules/gear_presets/other.dm,541,77438.0,0.000131,8,9725,8566,11020,1106.842807
/datum/equipment_preset/other/pizza/proc/(init),<?.dm>,4294967295,14146.0,0.000027,8,2010,1613,4048,825.153492
/datum/equipment_preset/other/proc/(init),<?.dm>,4294967295,142476.0,0.000242,88,1630,1362,6613,605.803276
/datum/equipment_preset/other/professor_dummy/load_gear,code/modules/gear_presets/other.dm,880,738239.0,0.001186,1,704497,704497,704497,0.000000
/datum/equipment_preset/other/professor_dummy/load_name,code/modules/gear_presets/other.dm,867,938062.0,0.001549,1,920299,920299,920299,0.000000
/datum/equipment_preset/other/professor_dummy/load_race,code/modules/gear_presets/other.dm,874,2945.0,0.000004,1,2585,2585,2585,0.000000
/datum/equipment_preset/other/professor_dummy/proc/(init),<?.dm>,4294967295,14468.0,0.000025,8,1828,1653,2094,131.954538
/datum/equipment_preset/other/souto/New,code/modules/gear_presets/other.dm,584,77907.0,0.000121,8,8968,8526,10811,766.247629
/datum/equipment_preset/other/souto/proc/(init),<?.dm>,4294967295,15097.0,0.000025,8,1839,1673,2064,123.978685
/datum/equipment_preset/other/tank/New,code/modules/gear_presets/other.dm,903,158205.0,0.000250,16,9290,8315,11151,974.471789
/datum/equipment_preset/other/tank/proc/(init),<?.dm>,4294967295,14569.0,0.000028,8,2042,1693,3997,791.887799
/datum/equipment_preset/other/tank/trainee/New,code/modules/gear_presets/other.dm,943,83013.0,0.000140,8,10376,9217,12132,1262.871954
/datum/equipment_preset/other/tank/trainee/proc/(init),<?.dm>,4294967295,13413.0,0.000023,8,1676,1392,1954,179.459904
/datum/equipment_preset/other/xeno_cultist/New,code/modules/gear_presets/other.dm,779,161505.0,0.000282,16,10452,8536,19325,2709.976617
/datum/equipment_preset/other/xeno_cultist/proc/(init),<?.dm>,4294967295,27253.0,0.000046,16,1703,1482,2485,239.199916
/datum/equipment_preset/other/zombie/proc/(init),<?.dm>,4294967295,14173.0,0.000026,8,1949,1553,3867,777.883208
/datum/equipment_preset/pmc/New,code/modules/gear_presets/pmc.dm,15,4136130.0,0.006964,296,13973,12093,32831,2114.406226
/datum/equipment_preset/pmc/commando/dogcatcher/get_antag_clothing_equipment,code/modules/gear_presets/wy_commandos.dm,376,15810.0,0.000027,1,15749,15749,15749,0.000000
/datum/equipment_preset/pmc/commando/dogcatcher/proc/(init),<?.dm>,4294967295,19915.0,0.000034,8,2489,2244,3306,343.447854
/datum/equipment_preset/pmc/commando/gunner/proc/(init),<?.dm>,4294967295,37081.0,0.000069,16,2563,1973,6111,1096.426742
/datum/equipment_preset/pmc/commando/hunted/gunner/proc/(init),<?.dm>,4294967295,19998.0,0.000035,8,2594,2184,4128,634.176406
/datum/equipment_preset/pmc/commando/hunted/leader/proc/(init),<?.dm>,4294967295,20390.0,0.000034,8,2548,2114,4038,624.717536
/datum/equipment_preset/pmc/commando/hunted/proc/(init),<?.dm>,4294967295,19669.0,0.000032,8,2358,2084,3136,333.164695
/datum/equipment_preset/pmc/commando/hunted/standard/proc/(init),<?.dm>,4294967295,22242.0,0.000043,8,3187,2515,4729,934.304478
/datum/equipment_preset/pmc/commando/leader/proc/(init),<?.dm>,4294967295,34470.0,0.000056,16,2095,1914,2485,144.812062
/datum/equipment_preset/pmc/commando/proc/(init),<?.dm>,4294967295,18916.0,0.000032,8,2341,2224,2505,90.564105
/datum/equipment_preset/pmc/commando/standard/proc/(init),<?.dm>,4294967295,42991.0,0.000065,16,2402,2014,2755,226.953152
/datum/equipment_preset/pmc/director/proc/(init),<?.dm>,4294967295,23605.0,0.000038,8,2858,2575,3116,148.733703
/datum/equipment_preset/pmc/doctor/get_antag_clothing_equipment,code/modules/gear_presets/pmc.dm,1536,17122.0,0.000030,1,17794,17794,17794,0.000000
/datum/equipment_preset/pmc/doctor/get_antag_gear_equipment,code/modules/gear_presets/pmc.dm,1595,16410.0,0.000028,1,16410,16410,16410,0.000000
/datum/equipment_preset/pmc/doctor/proc/(init),<?.dm>,4294967295,18091.0,0.000030,8,2242,2003,2424,131.039253
/datum/equipment_preset/pmc/pmc_crewman/get_antag_clothing_equipment,code/modules/gear_presets/pmc.dm,1389,14607.0,0.000025,1,14998,14998,14998,0.000000
/datum/equipment_preset/pmc/pmc_crewman/get_antag_gear_equipment,code/modules/gear_presets/pmc.dm,1438,9548.0,0.000016,1,9528,9528,9528,0.000000
/datum/equipment_preset/pmc/pmc_crewman/proc/(init),<?.dm>,4294967295,18004.0,0.000030,8,2232,2034,2565,186.361400
/datum/equipment_preset/pmc/pmc_gunner/get_antag_clothing_equipment,code/modules/gear_presets/pmc.dm,1155,11251.0,0.000034,1,20197,20197,20197,0.000000
/datum/equipment_preset/pmc/pmc_gunner/get_antag_gear_equipment,code/modules/gear_presets/pmc.dm,1194,6272.0,0.000011,1,6753,6753,6753,0.000000
